"mjesto","stranka","glasovi","godina","nivo","lokacija","ukupno"
"068B000",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,0,2014,parbih,parbih_1_521,0
"068B000",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B000",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B000",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B000",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"068B000",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,0,2014,parbih,parbih_1_521,0
"068B000",PDP-NDP,0,2014,parbih,parbih_1_521,0
"068B000","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B000",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B001",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,172,2014,parbih,parbih_1_521,0
"068B001",SDS-SRPSKA DEMOKRATSKA STRANKA,104,2014,parbih,parbih_1_521,0
"068B001",PDP-NDP,62,2014,parbih,parbih_1_521,0
"068B001",SOCIJALISTIČKA PARTIJA,56,2014,parbih,parbih_1_521,0
"068B001",SDA - STRANKA DEMOKRATSKE AKCIJE,8,2014,parbih,parbih_1_521,0
"068B001",STRANKA PRAVEDNE POLITIKE,8,2014,parbih,parbih_1_521,0
"068B001",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,7,2014,parbih,parbih_1_521,0
"068B001",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),6,2014,parbih,parbih_1_521,0
"068B001",KOMUNISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"068B001",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"068B001",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B001","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"068B001",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B002",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,93,2014,parbih,parbih_1_521,0
"068B002",SDS-SRPSKA DEMOKRATSKA STRANKA,64,2014,parbih,parbih_1_521,0
"068B002",PDP-NDP,53,2014,parbih,parbih_1_521,0
"068B002",SDA - STRANKA DEMOKRATSKE AKCIJE,46,2014,parbih,parbih_1_521,0
"068B002",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,25,2014,parbih,parbih_1_521,0
"068B002",SOCIJALISTIČKA PARTIJA,22,2014,parbih,parbih_1_521,0
"068B002",STRANKA PRAVEDNE POLITIKE,10,2014,parbih,parbih_1_521,0
"068B002",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),9,2014,parbih,parbih_1_521,0
"068B002",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,4,2014,parbih,parbih_1_521,0
"068B002",SRPSKA NAPREDNA STRANKA - SNS,2,2014,parbih,parbih_1_521,0
"068B002",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,2,2014,parbih,parbih_1_521,0
"068B002",KOMUNISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"068B002","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B003",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,186,2014,parbih,parbih_1_521,0
"068B003",SDS-SRPSKA DEMOKRATSKA STRANKA,111,2014,parbih,parbih_1_521,0
"068B003",PDP-NDP,96,2014,parbih,parbih_1_521,0
"068B003",SOCIJALISTIČKA PARTIJA,51,2014,parbih,parbih_1_521,0
"068B003",STRANKA PRAVEDNE POLITIKE,14,2014,parbih,parbih_1_521,0
"068B003",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,9,2014,parbih,parbih_1_521,0
"068B003",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"068B003",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"068B003",KOMUNISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"068B003",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"068B003",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"068B003",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"068B003","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B004",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,214,2014,parbih,parbih_1_521,0
"068B004",SDS-SRPSKA DEMOKRATSKA STRANKA,130,2014,parbih,parbih_1_521,0
"068B004",PDP-NDP,91,2014,parbih,parbih_1_521,0
"068B004",SOCIJALISTIČKA PARTIJA,41,2014,parbih,parbih_1_521,0
"068B004",STRANKA PRAVEDNE POLITIKE,18,2014,parbih,parbih_1_521,0
"068B004",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,6,2014,parbih,parbih_1_521,0
"068B004",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"068B004",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,5,2014,parbih,parbih_1_521,0
"068B004",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),3,2014,parbih,parbih_1_521,0
"068B004",SDA - STRANKA DEMOKRATSKE AKCIJE,2,2014,parbih,parbih_1_521,0
"068B004",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B004",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B004","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B005",PDP-NDP,25,2014,parbih,parbih_1_521,0
"068B005",SDS-SRPSKA DEMOKRATSKA STRANKA,14,2014,parbih,parbih_1_521,0
"068B005",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,13,2014,parbih,parbih_1_521,0
"068B005",STRANKA PRAVEDNE POLITIKE,6,2014,parbih,parbih_1_521,0
"068B005",SOCIJALISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"068B005",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B005",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B005",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B005",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B005",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B005",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,0,2014,parbih,parbih_1_521,0
"068B005","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B005",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B006",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,135,2014,parbih,parbih_1_521,0
"068B006",SDS-SRPSKA DEMOKRATSKA STRANKA,92,2014,parbih,parbih_1_521,0
"068B006",PDP-NDP,78,2014,parbih,parbih_1_521,0
"068B006",SOCIJALISTIČKA PARTIJA,16,2014,parbih,parbih_1_521,0
"068B006",SRPSKA NAPREDNA STRANKA - SNS,12,2014,parbih,parbih_1_521,0
"068B006",STRANKA PRAVEDNE POLITIKE,11,2014,parbih,parbih_1_521,0
"068B006",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),8,2014,parbih,parbih_1_521,0
"068B006",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,3,2014,parbih,parbih_1_521,0
"068B006",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"068B006",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"068B006",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"068B006","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"068B006",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B007",SDS-SRPSKA DEMOKRATSKA STRANKA,67,2014,parbih,parbih_1_521,0
"068B007",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,49,2014,parbih,parbih_1_521,0
"068B007",SOCIJALISTIČKA PARTIJA,23,2014,parbih,parbih_1_521,0
"068B007",PDP-NDP,18,2014,parbih,parbih_1_521,0
"068B007",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"068B007",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B007",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,1,2014,parbih,parbih_1_521,0
"068B007",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"068B007",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B007",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B007",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B007",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"068B007","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B008",PDP-NDP,25,2014,parbih,parbih_1_521,0
"068B008",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,21,2014,parbih,parbih_1_521,0
"068B008",SDS-SRPSKA DEMOKRATSKA STRANKA,17,2014,parbih,parbih_1_521,0
"068B008",SOCIJALISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"068B008",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"068B008",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"068B008",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B008",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B008",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B008",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B008",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B008",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,0,2014,parbih,parbih_1_521,0
"068B008","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B009",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,64,2014,parbih,parbih_1_521,0
"068B009",SDS-SRPSKA DEMOKRATSKA STRANKA,12,2014,parbih,parbih_1_521,0
"068B009",PDP-NDP,9,2014,parbih,parbih_1_521,0
"068B009",SOCIJALISTIČKA PARTIJA,6,2014,parbih,parbih_1_521,0
"068B009",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,2,2014,parbih,parbih_1_521,0
"068B009",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B009",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B009",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B009",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B009",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B009",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"068B009","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B009",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B010",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,27,2014,parbih,parbih_1_521,0
"068B010",SDS-SRPSKA DEMOKRATSKA STRANKA,23,2014,parbih,parbih_1_521,0
"068B010",PDP-NDP,19,2014,parbih,parbih_1_521,0
"068B010",STRANKA PRAVEDNE POLITIKE,8,2014,parbih,parbih_1_521,0
"068B010",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,5,2014,parbih,parbih_1_521,0
"068B010",SOCIJALISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"068B010",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B010",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B010",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B010",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B010",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B010","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B010",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B011",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,91,2014,parbih,parbih_1_521,0
"068B011",SDS-SRPSKA DEMOKRATSKA STRANKA,25,2014,parbih,parbih_1_521,0
"068B011",PDP-NDP,16,2014,parbih,parbih_1_521,0
"068B011",SOCIJALISTIČKA PARTIJA,8,2014,parbih,parbih_1_521,0
"068B011",STRANKA PRAVEDNE POLITIKE,5,2014,parbih,parbih_1_521,0
"068B011",KOMUNISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"068B011",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"068B011",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,1,2014,parbih,parbih_1_521,0
"068B011",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B011",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B011",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B011",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B011","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B012",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,98,2014,parbih,parbih_1_521,0
"068B012",SDS-SRPSKA DEMOKRATSKA STRANKA,85,2014,parbih,parbih_1_521,0
"068B012",PDP-NDP,25,2014,parbih,parbih_1_521,0
"068B012",SOCIJALISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"068B012",STRANKA PRAVEDNE POLITIKE,9,2014,parbih,parbih_1_521,0
"068B012",SRPSKA NAPREDNA STRANKA - SNS,6,2014,parbih,parbih_1_521,0
"068B012",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,2,2014,parbih,parbih_1_521,0
"068B012",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"068B012",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B012",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B012",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B012",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,0,2014,parbih,parbih_1_521,0
"068B012","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B013",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,79,2014,parbih,parbih_1_521,0
"068B013",SDS-SRPSKA DEMOKRATSKA STRANKA,29,2014,parbih,parbih_1_521,0
"068B013",PDP-NDP,17,2014,parbih,parbih_1_521,0
"068B013",SOCIJALISTIČKA PARTIJA,9,2014,parbih,parbih_1_521,0
"068B013",STRANKA PRAVEDNE POLITIKE,6,2014,parbih,parbih_1_521,0
"068B013",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,4,2014,parbih,parbih_1_521,0
"068B013",SDA - STRANKA DEMOKRATSKE AKCIJE,2,2014,parbih,parbih_1_521,0
"068B013",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B013",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B013",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B013",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B013","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B013",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B014",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,170,2014,parbih,parbih_1_521,0
"068B014",PDP-NDP,41,2014,parbih,parbih_1_521,0
"068B014",SDS-SRPSKA DEMOKRATSKA STRANKA,32,2014,parbih,parbih_1_521,0
"068B014",SOCIJALISTIČKA PARTIJA,6,2014,parbih,parbih_1_521,0
"068B014",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,2,2014,parbih,parbih_1_521,0
"068B014",KOMUNISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"068B014",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"068B014",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"068B014",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B014",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B014",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B014",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"068B014","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B015",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,49,2014,parbih,parbih_1_521,0
"068B015",SDS-SRPSKA DEMOKRATSKA STRANKA,20,2014,parbih,parbih_1_521,0
"068B015",PDP-NDP,19,2014,parbih,parbih_1_521,0
"068B015",SOCIJALISTIČKA PARTIJA,10,2014,parbih,parbih_1_521,0
"068B015",KOMUNISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"068B015",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"068B015","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",1,2014,parbih,parbih_1_521,0
"068B015",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"068B015",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B015",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B015",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B015",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"068B015",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,0,2014,parbih,parbih_1_521,0
"068B016",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,95,2014,parbih,parbih_1_521,0
"068B016",PDP-NDP,45,2014,parbih,parbih_1_521,0
"068B016",SDS-SRPSKA DEMOKRATSKA STRANKA,33,2014,parbih,parbih_1_521,0
"068B016",SOCIJALISTIČKA PARTIJA,11,2014,parbih,parbih_1_521,0
"068B016",STRANKA PRAVEDNE POLITIKE,3,2014,parbih,parbih_1_521,0
"068B016",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B016",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,1,2014,parbih,parbih_1_521,0
"068B016",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B016",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B016",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B016",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B016","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B016",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B017",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,280,2014,parbih,parbih_1_521,0
"068B017",SDS-SRPSKA DEMOKRATSKA STRANKA,145,2014,parbih,parbih_1_521,0
"068B017",PDP-NDP,47,2014,parbih,parbih_1_521,0
"068B017",STRANKA PRAVEDNE POLITIKE,26,2014,parbih,parbih_1_521,0
"068B017",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,7,2014,parbih,parbih_1_521,0
"068B017",SOCIJALISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"068B017",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B017",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B017",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B017",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B017",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B017","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B017",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B018",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,282,2014,parbih,parbih_1_521,0
"068B018",SDS-SRPSKA DEMOKRATSKA STRANKA,79,2014,parbih,parbih_1_521,0
"068B018",PDP-NDP,56,2014,parbih,parbih_1_521,0
"068B018",SOCIJALISTIČKA PARTIJA,9,2014,parbih,parbih_1_521,0
"068B018",STRANKA PRAVEDNE POLITIKE,2,2014,parbih,parbih_1_521,0
"068B018",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,1,2014,parbih,parbih_1_521,0
"068B018",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B018",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B018",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B018",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B018",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B018","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B018",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"068B019",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,67,2014,parbih,parbih_1_521,0
"068B019",SDS-SRPSKA DEMOKRATSKA STRANKA,53,2014,parbih,parbih_1_521,0
"068B019",PDP-NDP,7,2014,parbih,parbih_1_521,0
"068B019",SOCIJALISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"068B019",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"068B019",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,1,2014,parbih,parbih_1_521,0
"068B019",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"068B019",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"068B019",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"068B019",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"068B019",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"068B019",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"068B019","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"068B020",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,200,2014,parbih,parbih_1_521,0
"068B020",SDS-SRPSKA DEMOKRATSKA STRANKA,105,2014,parbih,parbih_1_521,0
"068B020",PDP-NDP,13,2014,parbih,parbih_1_521,0
"068B020",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,6,2014,parbih,parbih_1_521,0
"068B020",SOCIJALISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"068B020",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"068B020",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),3,2014,parbih,parbih_1_521,0
"068B020",STRANKA PRAVEDNE POLITIKE,2,2014,parbih,parbih_1_521,0
"068B020",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"068B020",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"068B020",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
